,瘩臂,厩敲咯何,免贸
41428,贾流洒 角菩茄 沥鼻牢芭 鞍澜,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
42686,畴捞电篮 绢叼俊辑 顿绢郴副鳖,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
36248,沥鼻促官差绊 攫敲窍搁 构窍畴,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
43387,量夌促 けじぞ 啊技楷 けじぞ,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
30542,舅官窍矾埃芭具 国罐栏矾埃芭具,0,./data\牢荤捞飘.csv
40616,弊凡荐档 乐瘤 辟单 八赣寇烙,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
38330,傲 磷绢 滚矾瘤 鞍篮 货尝具,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
41797,せせせせ 过摹啊 绝畴 せせせ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29231,奴老车匙 摹丰秦档 巩力酒聪啊,0,./data\牢荤捞飘.csv
39464,霸捞具 肋焊绊埃促 沥己 しげ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
34556,脚救焙 积粮措雀凯搁 犁拐摆促,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
36208,犁瓷扁何 公焊荐 公焊流 康旷,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
31371,促青静具 抄 捞滚胶 救鸥芭敌,0,./data\牢荤捞飘.csv
38150,矾矫酒绰 傍魂寸疙窜俊辑 哗扼,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29858,救鸥鳖款单 逞蓖咯款芭 酒聪具,0,./data\牢荤捞飘.csv
30611,芭扁 埃 捞蜡甫 葛福绰扒啊夸,0,./data\牢荤捞飘.csv
28359,客 警捞国 胶抛颇聪 个概焊家,0,./data\捞酱 嫩.csv
42410,瘤棱篮 焊烹 弊犯霸 窍扁档窃,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
30675,烙陛棵府绊 侥寸俊辑 侥鼻颇祭,0,./data\牢荤捞飘.csv
42405,唱档隔耳绰单 呕利呕牢啊 せせ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
33766,唱档 历犯霸 秦拎 捞贸惩 淋,0,./data\牢荤捞飘_ent.csv
39977,历谍吧 媚焊绰 货尝绰 けじぞ,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
34965,28301 厚啦 けずぇけずし,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
32498,坷狐 快府绰 弊矾瘤富鲤 ぬば,0,./data\牢荤捞飘.csv
30347,焙措尔 背档家尔 寝哎府唱焊匙,0,./data\牢荤捞飘.csv
41630,沥脚捍儡单 己喊捞 公郊 家侩,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
30348,亮匙逛蔼救唱啊绊 窜侥拌加秦扼,0,./data\牢荤捞飘.csv
36532,酒魔何磐 曼 亮篮芭 焊咯霖促,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29830,拳抄促 柳楼 娟绰 公郊 了衬,0,./data\牢荤捞飘.csv
32735,绢力 苞澜阑沁歹聪 加捞救亮促,0,./data\牢荤捞飘.csv
39426,辣盲脚 冠瘤急 鞘 唱畴 しし,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
42205,客 炼急父档 给茄 固念 ぇぇ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
40650,牢埃利栏肺 厚裹窍变 茄芭鞍促,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
40451,历翅登搁 冀胶颇萍窍绊 愁摆瘤,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
32427,快螟捞搁 措柄甸茄抛 概厘寸窃,1,./data\牢荤捞飘.csv
28608,蜡固 老绢唱搁 捞芭秦毫せせせ,0,./data\捞酱 嫩.csv
28166,坷狐档 快府档 葛滴 齿匙内内,0,./data\捞惑刮.csv
41596,隔耳带 霸捞甸阑 困秦 棵妨航,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
28234,绢 捞芭 缴冠茄单绢叼辑 迫钧,0,./data\捞惑刮.csv
38895,气胶春胶档 全绢灯匙 せせせせ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29250,快府 促矫 寇侥 陛瘤秦具边促,0,./data\牢荤捞飘.csv
39387,力格 唱瘤焊肺 佬澜 堆福焊累,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
33789,匡 炼剂篮炼剂篮 绢叼艾绢夸ば,0,./data\牢荤捞飘_ent.csv
34097,固惫贸烦 琶硅档 磊悼拳 秦扼,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
31652,捞繁 扁埃俊 乞啊傈捞扼聪 铝,0,./data\牢荤捞飘.csv
32271,弥绊促弥绊促秦林聪鳖 急阑逞匙,1,./data\牢荤捞飘.csv
39393,刀赋款悼 いい芹炼季 雀蓖款悼,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
37115,酒蝶 构歹矾 弊繁芭浇 ぞぞぞ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
38892,气胶 林牢捞 叼令聪促 捞扁具,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
28028,朝俺甫 弧府 茫栏寂具 瞪刨单,0,./data\捞惑刮.csv
35937,度度茄 老霸捞绰 公利鼻 しげ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
40978,俊固芒称栏肺 混促 地柳称捞瘤,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
32546,唱吝俊 驱琶杭荤恩篮 促澜荤恩,0,./data\牢荤捞飘.csv
39950,历货尝 牢埃己档 歹反瘤 臼衬,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
38708,Pc捞傈俊档 康拳 腹捞 嘛澜,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
34503,老霸捞甸 啊搁 蹿快铰啊瓷窍促,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29929,铰泅酒 付乔酒霸烙 蜡青矫淖匙,0,./data\牢荤捞飘.csv
32229,候洒飘 恐 瘤公待 瘤啊 颇衬,0,./data\牢荤捞飘.csv
38432,矫畴剖俊辑 固模淀捞 荤坷摆瘤,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
31427,父盔究 蛮炼窍搁 ぉし 皆啊瓷,0,./data\牢荤捞飘.csv
39411,捞繁扒 孺开荤嘎绊 历扒裹了绊,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
37998,阂概窍绰 啊霸甫 阂概窍搁 凳,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
39774,贾流洒 捞悔促锭妨林技夸 穿唱,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29938,败快 付乔酒寝绰单 救鸥滨 ば,0,./data\牢荤捞飘.csv
41786,拱扒俊 皑沥捞涝窍绰 洪脚斥甸,1,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
34052,酒聪 扁荤甫 疵府搁 瞪波酒衬,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
38361,辫摹 冈栏搁 救吧赴促 けじぞ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
32524,赣剿促唱档 距瘤俊 竣胶 茄锅,0,./data\牢荤捞飘.csv
33879,扼绊 街档辆磊啊 啃啃芭赋聪促,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29961,酒付乔酒 且锭 付胶农 哈菌唱,0,./data\牢荤捞飘.csv
40373,郴斥 航 俺诀 抗沥付捞 局澄,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
41467,气胶春胶啊 唱赣瘤 促 官福隆,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
28355,技扼巧 猫 绝绢瘤绰 芭 酒赤,0,./data\捞酱 嫩.csv
38692,力格父 嘎绊 郴侩篮 撇府磊唱,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
32482,さげ 捞锅俊 窍绰 鸥捧 官层,1,./data\牢荤捞飘.csv
30555,裹了磊俊霸 牢鼻鞍篮 家府窍匙,1,./data\牢荤捞飘.csv
28351,荤扼龙 芭 鞍促 技扼巧 救崇,0,./data\捞酱 嫩.csv
39125,荐脚丰 配秦郴扼 矫官货尝甸酒,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
31440,快府啊 壳篮 己琶茄备具 弊摹,0,./data\牢荤捞飘.csv
32239,客客 毫毫 阂概 救窍唱 沁促,0,./data\牢荤捞飘.csv
29950,酒聪 付乔酒啊 捞犯霸 公挤促,0,./data\牢荤捞飘.csv
35825,咯怕 救沁绰单 窍摆衬 けじぞ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
42041,扁阿登辑 棵扼啊绰芭烙 せせせ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
28156,匙捞滚俊 八祸秦焊聪 救唱客夸,0,./data\捞惑刮.csv
32551,霖盔捞尔 促矫 矫累秦 焊妨备,0,./data\牢荤捞飘.csv
32554,客快 唱档 鸥捧 窍绊酵绢脸促,0,./data\牢荤捞飘.csv
37456,捞芭 角拳具 柳楼具 荤角捞具,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
36489,歹矾款 咯磊 瘤陛 捞侩 啊瓷,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29976,绢根绢胶沁栏搁 历凡老 绝绰单,0,./data\牢荤捞飘.csv
29154,皑胶飘狼 狐弗 蔫蜡甫 瑚聪促,0,./data\牢荤捞飘.csv
38907,积荐烹 割俺 颗扁绰霸 诀公衬,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
41751,せせせせせせ 过困俊 包技没厘,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
39067,格殴栏肺措啊府 埔窜埅せせせせ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
38711,捧钎寝促绰芭 扁荤绰 鳖宫均畴,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
41322,捞 沥档搁 焕档 救巢疽摆绰单,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
35935,MC公泅档 固惫 涝惫 给窍衬,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
30545,焙牢甸档 弥历矫鞭捞 救登绰单,0,./data\牢荤捞飘.csv
32209,技红凭 夸锅俊 救秦辑 俺促青,0,./data\牢荤捞飘.csv
32210,抄 柳楼 冠洒飘 痢痢 饺绢咙,0,./data\牢荤捞飘.csv
35804,阂父 动扁搁 醚甸绊 唱啊巴匙,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
33862,弊 何累侩篮 积阿救窍畴 せせ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
35933,啊技楷档 捞繁芭 粱 秦玲栏搁,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
30080,攫聪 付乔酒 陛瘤烙 せせせせ,0,./data\牢荤捞飘.csv
42698,官捞电 霸捞ぞぞ 老海沁君さ畴,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
32584,唱绰 恐 酒流档 传拱捞 唱瘤,0,./data\牢荤捞飘.csv
28202,せせ辫瘤挤 概聪历啊 酒聪匙夸,0,./data\捞惑刮.csv
29904,皑堪 快妨啊 目柳芭备唱 ぬぬ,0,./data\牢荤捞飘.csv
32217,埔甸阑 龋备肺 焊匙 せせせせ,0,./data\牢荤捞飘.csv
31468,历 滚胶甫 藕荤恩甸捞 巩力瘤,1,./data\牢荤捞飘.csv
31410,唱 272 救鸥 せせせせせせ,0,./data\牢荤捞飘.csv
32221,快府啊 酒流档 捣临肺 焊捞唱,0,./data\牢荤捞飘.csv
35837,捞扒 柳楼 青霸捞 鞍促 せせ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
35047,傈扼档档 历沥档绰 酒聪瘤臼衬,1,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29965,颊蕊刮捞 俩 肋茄单 せせせせ,0,./data\牢荤捞飘.csv
36878,焊瘤 崔赴斥篮 购单 せせせせ,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
43038,量练甸 坷揪迫 拱鸥扁 さぜず,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
39117,けずい 力措肺 舅绊唱 富秦扼,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29802,柳楼 呈公 浇橇促 富档 救蹬,0,./data\牢荤捞飘.csv
30561,牢鼻 了牢俊霸 牢鼻捞 绢跌绢,1,./data\牢荤捞飘.csv
34959,老海哎扼绊 割玫阑静匙 けじぞ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
28965,傍俺矫 墨佩规 23疙 皑苛青,0,./data\捞酱捞酱.csv
39341,暖墨 暖墨 冕厘 解绰 晨货衬,1,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
30297,绢根绢胶 義唱 せぉせぉぉせぉ,0,./data\牢荤捞飘.csv
37812,刘芭绝栏搁 俺家府绊 开瓤苞促,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
37375,弊成 扼搁亮酒秦辑 冈绰芭垒酒,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
36641,辫瘤绕捞 穿备衬佃焊绰 畴包缴,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
41733,辟夯绝绰 唱扼扼辑 绢驴荐绝畴,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
37077,げさ捞技夸 绊加档肺俊辑 恐夸,1,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
31182,窜鉴 皑扁老 沥档狼 刘惑捞传,0,./data\牢荤捞飘.csv
42860,急芭俊 急磊父 甸妨档 けじぞ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
33681,1锅 郴波且霸 5锅 聪波秦扼,0,./data\牢荤捞飘_ent.csv
43236,傈扼档 畴鄂府夯濒嫡捞 官捞电,1,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
40717,捞扒构 せせせ 鞍篮 荐过捞焙,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
38790,老何肺 朵 甸捞扁せせせせせせ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
42988,弥辟 老海臂吝 力老 隶例窍畴,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
36465,咯磊蝶冈篮 格荤绰 弊 馆措烙,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29682,弊镑俊急 酒橇瘤 付放 酒啊具,0,./data\牢荤捞飘.csv
31715,酒聪 窍ばばばばばば炼缴窍技夸,0,./data\牢荤捞飘.csv
35648,惯轿捞令 279搁芭牢 酒捞啊,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
34468,玫炼惫 咯磊甸篮 曼 措窜窍匙,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
39358,措切积柳焊楷钦窍绊 悼鞭牢淀せ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
30302,窍付乔酒霸烙 せせせせ 扁咯况,0,./data\牢荤捞飘.csv
35210,秋馆档啊 沥惑利捞均带利捞乐唱,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
37086,倔付唱 妒糊捞搁 历繁老阑且鳖,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29798,窍柳楼 妇酒悄 捞贰辑 力措趋,0,./data\牢荤捞飘.csv
32907,魂榜楼扁俊辑 混酒具 瞪扼唱毫,0,./data\牢荤捞飘_biz.csv
39940,铝铝面篮 柳楼 给 斑叼摆歹扼,1,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
34362,肋积变荤恩 垮窍瘤付扼 捞扁具,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29130,籍啊固父 促瘩崔瘤付祭せせせせ,0,./data\牢荤捞飘.csv
42018,柳楼 公侥茄货尝甸 粮唱腹备唱,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
28641,10父盔捞 构具 蝶蝶喉肺 淋,0,./data\捞酱 嫩.csv
42195,秦府萍瘤犁窜 家加捞匙 ぇぇぇ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
33667,幅霖凯捞尔 胶喇胶绰 档措眉恐,0,./data\牢荤捞飘_ent.csv
42590,畴禄付成 给窍绰霸 绝畴 しげ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
33045,捞芭 概厘啊搁 混 荐 乐唱夸,0,./data\牢荤捞飘_biz.csv
40890,货肺款 荤屈过俊 せせせ しげ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
30780,户救俊辑档 牢鼻阑 蝶瘤绰焙酒,0,./data\牢荤捞飘.csv
37246,抄 呈具富肺 牧剂牢瘤 泵陛窃,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
34193,唱滴亮酒ば 唱 瘤陛惯扁沁澜ぬ,1,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
32014,抄 酒固酒聪扼辑 惑包 绝瘤氛,0,./data\牢荤捞飘.csv
33634,肋 焊绊乐促啊 付瘤阜 坷官静,0,./data\牢荤捞飘_ent.csv
28807,绢赣丛膊 靛府绊 模备绰 颊例,0,./data\捞酱 嫩.csv
32324,せせ 览 弊贰档 哎荤恩篮 啊,0,./data\牢荤捞飘.csv
31731,梆 阂采捞 磐龙 霸矫拱涝聪促,0,./data\牢荤捞飘.csv
41836,包技没厘篮 惯扁啊 救登唱焊匙,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
30031,粮唱 付乔酒寝促绊 构扼窍绰单,0,./data\牢荤捞飘.csv
38153,仟凭 颊格矫拌 购瘤 酒绰荤恩,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
28962,快府 墨佩篮蜡摹秦辑 厚眶阑淀,0,./data\捞酱捞酱.csv
34933,10斥傈铂肺 官层林衬 けじぞ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
43494,兑 肋扼辑 缔何盒父 焊咯林畴,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
28139,咐痢窍寂侩坷饶矫埃档 缺厄缺厄,0,./data\捞惑刮.csv
34460,ざげ 3俺岿 滚萍搁 1殿捞匙,1,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
37476,弊贰辑 攫力鳖瘤 瘤难杭波衬绊,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
30026,颊蕊刮档 鞍捞 付乔酒 沁促绊,0,./data\牢荤捞飘.csv
28874,面没档 俺眶辫 せせせせせせせ,0,./data\捞酱 嫩.csv
32313,15付惩牢单27付惩 酒囱单夸,0,./data\牢荤捞飘.csv
33653,辣矫辣 幅霖凯 唱捞 角拳家聪,0,./data\牢荤捞飘_ent.csv
31561,具 酒聪 捞芭 固模芭 酒聪具,0,./data\牢荤捞飘.csv
43450,隆臂 隆臂茄 炉俺 货柠甸 せ,1,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
35139,览登郴啊 呈焊促 茄臂角仿澈促,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
37236,藕己 乐绢辑 胶橇傅 开且 窃,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
42673,曼措窜窍促茫酒啊搁辑 せせしげ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
32355,春捞胶飘 咯扁辑 捞矾绊乐菌匙,0,./data\牢荤捞飘.csv
37754,霖惫捞尔 老风固唱萍尔 措赋烙,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
33008,泅角烙ば泅角捞扼 歹 塞狐咙ば,0,./data\牢荤捞飘_biz.csv
31210,唱捞芭 切背哎锭鸥绰滚胶看绰单,0,./data\牢荤捞飘.csv
30015,颊 付乔酒白 俩肋茄措 快具畴,0,./data\牢荤捞飘.csv
39079,KBS 郴何档 哎殿捞 缴且吧,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
29263,卡 癌磊扁 恐某 疵绢车绢 肚,0,./data\牢荤捞飘.csv
35294,海飘尼 积阿唱畴 せせせせせせ,1,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
31511,酒 唱 柳楼 传拱朝 巴 鞍酒,0,./data\牢荤捞飘.csv
36888,归付 哗帮 咯磊肺 焊搁 救凳,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
33753,弊府绊 澜仿捞变窍瘤父 盲康捞,0,./data\牢荤捞飘_ent.csv
28977,酒 玫父盔栏肺 构窍衬 せせせ,0,./data\捞酱捞酱.csv
30705,牢鼻阑 绢蝶措绊 甸冈捞绰芭咯,0,./data\牢荤捞飘.csv
34146,历繁单 弊成 粮唱 腹瘤 臼衬,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
41129,せせせせ刘芭档 茫酒吭匙せせせ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
35186,7 焊窿拱档 救唱坷绰 7 斥,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
36886,寇惫斥篮 焊瘤 救崔啡畴 せせ,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
30702,捣 罐绰吧肺档 皑荤秦 秦具瘤,0,./data\牢荤捞飘.csv
43007,霸捞 沥犬茄 富捞促硅快脚 盒,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
43405,俺捞甸酒 捞繁 臂篮 炼缴秦扼,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
28751,狼档摹臼篮 亮瘤臼篮老捞积败辑,0,./data\捞酱 嫩.csv
28461,捞芭秦毫 坷狐 决没 抗刮且铂,0,./data\捞酱 嫩.csv
40840,炉柠瘤 芭柳 撤篮犬伏肺 全绢,1,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
39169,ぞ 抄 荐脚丰 谗绢滚府扼 窃,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
33744,辫窍唱 购塚せせせせせせせせせ,0,./data\牢荤捞飘_ent.csv
30323,荤府盒喊阑 给窍聪 历扁乐瘤せ,0,./data\牢荤捞飘.csv
29750,瘤啊 茄窿 弊措肺 国罐阑芭促,0,./data\牢荤捞飘.csv
39099,局檬俊 聪 瘤利措惑捞 肋给凳,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
36856,阜漏 3俺铰公盔 力寇 必傍皑,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
38551,捞盒 固家啊 呈公 鉴冠窍矫匙,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
42402,局厚绰 缴瘤绢 啊惯鳖瘤 借畴,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
37455,募秒茄促 开矫 飘烦橇 措烹飞,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
39036,过沥胶丛 魄荤衬せせせせせせせ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
32073,均 快赴 攫力啊焊衬 せせせせ,0,./data\牢荤捞飘.csv
39629,绊蜡沥 捞悔霸 积板促 皆啊瓷,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
34485,辫捍刮 曼啊沁栏搁 快铰阿牢单,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
28633,攫聪搁 林绊 罐阑积阿 救且淀,0,./data\捞酱 嫩.csv
32076,呈 15父盔捞扼 窍瘤 臼疽聪,0,./data\牢荤捞飘.csv
37184,历芭 购单 唱 柳楼 梅甸绢航,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
31219,圈 ばば辟单 流诀沥脚捧枚窍寂,0,./data\牢荤捞飘.csv
28468,18俺肺焙 绞迫捞焙 绞迫捞具,0,./data\捞酱 嫩.csv
40482,购 胶丛捞 历繁 笼俊辑 荤衬,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
39479,俺坷罚父捞促 霸捞具 2しげ淋,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
37227,老拜俊 溜荤窍绰芭 矫惯 ぉし,2,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
34650,肚 甸绢坷扼 沁唱 焊匙せせせ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
31224,绢绒 捞仇狼 内肺唱 俺瘤败况,0,./data\牢荤捞飘.csv
32387,肋给 栋甸菌促埃 柳楼 磷芭电,0,./data\牢荤捞飘.csv
37290,历 菊俊 蜡府捍篮 构衬 せせ,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
41352,せせせ粮唱 捞扁利牢 蜡傈磊甸,0,./data\老海_老埃海胶飘霸矫拱_瘩臂_弥辟12其捞瘤.csv
